Entubadora,SW31909,"2018-06-11 00:00:00","2018-06-11 00:04:29",0,384.33,0
Entubadora,SW36347,"2018-06-11 00:04:29","2018-06-11 00:14:22",0,873.80,0
Entubadora,SW36348,"2018-06-11 00:14:22","2018-06-11 00:37:18",0,2098.70,0
Entubadora,SW27168,"2018-06-11 00:37:18","2018-06-11 01:00:09",0,2047.39,0
Entubadora,SW36342,"2018-06-11 01:00:09","2018-06-11 01:51:48",0,8056.71,0
Entubadora,GT56791,"2018-06-11 01:51:48","2018-06-11 02:06:38",0,34,0
Entubadora,GT50783,"2018-06-11 02:06:38","2018-06-11 02:14:19",0,0,0
Entubadora,GT50676,"2018-06-11 02:14:19","2018-06-11 02:30:38",0,21,0
Entubadora,GT48539,"2018-06-11 02:30:38","2018-06-11 02:36:20",0,0,0
Entubadora,GT53704,"2018-06-11 02:36:20","2018-06-11 02:50:49",0,0,0
Entubadora,GT50328,"2018-06-11 02:50:49","2018-06-11 03:55:37",0,26,0
Entubadora,GT50223,"2018-06-11 03:55:37","2018-06-11 04:43:54",0,117,0
Entubadora,GT52930,"2018-06-11 04:43:54","2018-06-11 04:59:39",0,0,0
Entubadora,GT51746,"2018-06-11 04:59:39","2018-06-11 05:35:10",0,0,0
Entubadora,GT32220,"2018-06-11 05:35:10","2018-06-11 06:17:36",0,0,0
Entubadora,GT50676,"2018-06-11 06:17:36","2018-06-11 06:29:39",0,282,0
Entubadora,GT48539,"2018-06-11 06:29:39","2018-06-11 06:38:56",0,0,0
Entubadora,GT50200,"2018-06-11 06:38:56","2018-06-11 07:10:15",0,60,0
Entubadora,PX05081,"2018-06-11 07:10:15","2018-06-11 07:38:38",0,2026.61,0
Entubadora,PX07709,"2018-06-11 07:38:38","2018-06-11 07:48:56",0,636.39,0
Entubadora,PX05060,"2018-06-11 07:48:56","2018-06-11 08:01:49",0,858.54,0
Entubadora,PX06914,"2018-06-11 08:01:49","2018-06-11 09:05:42",0,3964.30,0
Entubadora,SW36343,"2018-06-11 09:05:42","2018-06-11 09:27:13",0,0,0
Entubadora,SW36347,"2018-06-11 09:27:13","2018-06-11 09:33:59",0,602.78,0
Entubadora,SW34831,"2018-06-11 09:33:59","2018-06-11 09:46:12",1090.53,955.35,0
Entubadora,SW36526,"2018-06-11 09:46:12","2018-06-11 09:53:25",580.76,580.76,0
Entubadora,SW36345,"2018-06-11 09:53:25","2018-06-11 10:06:17",1017.81,1017.81,0
Entubadora,SW31909,"2018-06-11 10:06:17","2018-06-11 10:21:21",1285.55,1285.55,0
Entubadora,SW36343,"2018-06-11 10:21:21","2018-06-11 10:32:05",956.57,956.57,0
Entubadora,SW36344,"2018-06-11 10:32:05","2018-06-11 10:48:39",1237.27,1237.27,0
Entubadora,SW32237,"2018-06-11 10:48:39","2018-06-11 11:02:59",1161.48,1161.48,0
Entubadora,SW36346,"2018-06-11 11:02:59","2018-06-11 11:37:43",2954.21,2954.22,0
Entubadora,2CS960,"2018-06-11 11:37:43","2018-06-11 12:37:04",472.62,472.62,0
Entubadora,SL00395,"2018-06-11 12:37:04","2018-06-11 13:14:43",1367.49,1367.49,0
Entubadora,GT56791,"2018-06-11 13:14:43","2018-06-11 13:40:01",253,253,0
Entubadora,GT55271,"2018-06-11 13:40:01","2018-06-11 13:50:18",0,0,0
Entubadora,GT50223,"2018-06-11 13:50:18","2018-06-11 14:09:59",0,0,0
Entubadora,GT53614,"2018-06-11 14:09:59","2018-06-11 14:20:11",0,0,0
Entubadora,GT51588,"2018-06-11 14:20:11","2018-06-11 14:35:26",0,0,0
Entubadora,GT46763,"2018-06-11 14:35:26","2018-06-11 15:01:23",300.78,300.79,0
Entubadora,GT32220,"2018-06-11 15:01:23","2018-06-11 15:27:06",158.00,158.00,0
Entubadora,GT54814,"2018-06-11 15:27:06","2018-06-11 16:03:00",46.20,46.20,0
Entubadora,SW31871,"2018-06-11 16:03:00","2018-06-11 16:21:10",1064.79,1064.79,0
Entubadora,SW34831,"2018-06-11 16:21:10","2018-06-11 16:37:14",560.27,560.27,0
Entubadora,SW36342,"2018-06-11 16:37:14","2018-06-11 17:01:06",1890.16,1890.18,0
Entubadora,SW27168,"2018-06-11 17:01:06","2018-06-11 17:30:58",2243.63,2243.63,0
Entubadora,SW36348,"2018-06-11 17:30:58","2018-06-11 17:58:06",2041.34,2041.34,0
Entubadora,2CS962,"2018-06-11 17:58:06","2018-06-11 18:01:23",0,0,0
Entubadora,2CS960,"2018-06-11 18:01:23","2018-06-11 21:00:08",0,0,0
Entubadora,GT48539,"2018-06-11 21:00:08","2018-06-11 21:21:40",7.95,7.95,0
Entubadora,GT32666,"2018-06-11 21:21:40","2018-06-11 21:33:23",51.50,51.50,0
Entubadora,GT32651,"2018-06-11 21:33:23","2018-06-11 21:56:59",221.20,221.20,0
Entubadora,GT33523,"2018-06-11 21:56:59","2018-06-11 22:10:57",24.23,24.23,0
Entubadora,GT32627,"2018-06-11 22:10:57","2018-06-11 22:34:15",121.47,114.26,0
Entubadora,GT32654,"2018-06-11 22:34:15","2018-06-11 22:39:06",112.89,112.89,0
Entubadora,GT32643,"2018-06-11 22:39:06","2018-06-11 22:59:20",167.35,167.35,0
Entubadora,GT52290,"2018-06-11 22:59:20","2018-06-12 00:10:35",86.25,86.25,0
Entubadora,SW27168,"2018-06-12 00:10:35","2018-06-12 00:49:27",2311.09,2311.09,0
Entubadora,SW36347,"2018-06-12 00:49:27","2018-06-12 01:00:59",566.86,566.86,0
Entubadora,SW31891,"2018-06-12 01:00:59","2018-06-12 01:12:12",868.87,868.87,0
Entubadora,SW36342,"2018-06-12 01:12:12","2018-06-12 01:56:45",3082.89,3082.89,0
Entubadora,2CS962,"2018-06-12 01:56:45","2018-06-12 02:15:39",0,0,0
Entubadora,GT53491,"2018-06-12 02:15:39","2018-06-12 02:39:25",20.03,20.03,0
Entubadora,GT46734,"2018-06-12 02:39:25","2018-06-12 03:49:14",167.30,167.29,0
Entubadora,GT53634,"2018-06-12 03:49:14","2018-06-12 04:08:00",5.30,5.30,0
Entubadora,GT55271,"2018-06-12 04:08:00","2018-06-12 04:16:32",75.71,75.71,0
Entubadora,GT5678,"2018-06-12 04:16:32","2018-06-12 04:17:47",46.62,46.62,0
Entubadora,GT55271,"2018-06-12 04:17:47","2018-06-12 04:30:41",8.96,8.96,0
Entubadora,GT50223,"2018-06-12 04:30:41","2018-06-12 05:27:56",63.20,63.20,0
Entubadora,GT50200,"2018-06-12 05:27:56","2018-06-12 05:42:12",124.54,124.54,0
Entubadora,GT32220,"2018-06-12 05:42:12","2018-06-12 06:39:07",227.35,227.34,0
Entubadora,PX05081,"2018-06-12 06:39:07","2018-06-12 07:19:58",2248.01,2248.01,0
Entubadora,PX06914,"2018-06-12 07:19:58","2018-06-12 08:01:09",32.07,32.07,0
Entubadora,5910-2,"2018-06-12 08:01:09","2018-06-12 08:45:40",8,8,0
Entubadora,5910-1,"2018-06-12 08:45:40","2018-06-12 09:04:10",45,45,0
Entubadora,GT32503,"2018-06-12 09:04:10","2018-06-12 09:30:37",86,86,0
Entubadora,GT32643,"2018-06-12 09:30:37","2018-06-12 10:05:58",146,146,0
Entubadora,SW32760,"2018-06-12 10:05:58","2018-06-12 10:25:23",407.84,407.84,0
Entubadora,SW36343,"2018-06-12 10:25:23","2018-06-12 10:37:41",251.54,251.55,0
Entubadora,SW36342,"2018-06-12 10:37:41","2018-06-12 11:12:35",842.63,842.63,0
Entubadora,SW36345,"2018-06-12 11:12:35","2018-06-12 11:24:08",181.16,181.16,0
Entubadora,SW32237,"2018-06-12 11:24:08","2018-06-12 11:32:35",161.60,161.60,0
Entubadora,SW31909,"2018-06-12 11:32:35","2018-06-12 11:48:19",338.82,338.82,0
Entubadora,SW27168,"2018-06-12 11:48:19","2018-06-12 12:34:37",703.59,703.59,0
Entubadora,GT50676,"2018-06-12 12:34:37","2018-06-12 13:01:45",210,210,0
Entubadora,GT53634,"2018-06-12 13:01:45","2018-06-12 13:11:43",75,75,0
Entubadora,GT55271,"2018-06-12 13:11:43","2018-06-12 13:32:03",99,99,0
Entubadora,GT50223,"2018-06-12 13:32:03","2018-06-12 13:54:19",231,231,0
Entubadora,GT53704,"2018-06-12 13:54:19","2018-06-12 14:12:08",114,114,0
Entubadora,GT65609,"2018-06-12 14:12:08","2018-06-12 14:17:26",63,63,0
Entubadora,GT53614,"2018-06-12 14:17:26","2018-06-12 14:26:17",36,36,0
Entubadora,GT50328,"2018-06-12 14:26:17","2018-06-12 14:37:05",94,94,0
Entubadora,GT51746,"2018-06-12 14:37:05","2018-06-12 14:55:10",153,153,0
Entubadora,GT52930,"2018-06-12 14:55:10","2018-06-12 15:17:02",197,197,0
Entubadora,GT65609,"2018-06-12 15:17:02","2018-06-12 15:36:26",95,95,0
Entubadora,SW36346,"2018-06-12 15:36:26","2018-06-12 15:53:50",397.33,397.33,0
Entubadora,SW36343,"2018-06-12 15:53:50","2018-06-12 16:06:34",236.36,236.36,0
Entubadora,SW36344,"2018-06-12 16:06:34","2018-06-12 16:20:18",271.70,271.70,0
Entubadora,SW36345,"2018-06-12 16:20:18","2018-06-12 16:33:48",271.09,271.09,0
Entubadora,SW34831,"2018-06-12 16:33:48","2018-06-12 16:41:59",111.31,111.31,0
Entubadora,SW31966,"2018-06-12 16:41:59","2018-06-12 16:56:08",253.25,253.25,0
Entubadora,SW31891,"2018-06-12 16:56:08","2018-06-12 17:16:03",295.02,295.02,0
Entubadora,2CS960,"2018-06-12 17:16:03","2018-06-12 17:23:31",0,0,0
Entubadora,2CS962,"2018-06-12 17:23:31","2018-06-12 20:58:22",0,0,0
Entubadora,GT48539,"2018-06-12 20:58:22","2018-06-12 21:13:20",46,46,0
Entubadora,GT32627,"2018-06-12 21:13:20","2018-06-12 21:33:42",87,87,0
Entubadora,GT32621,"2018-06-12 21:33:42","2018-06-12 21:34:02",3,3,0
Entubadora,GT32608,"2018-06-12 21:34:02","2018-06-12 21:46:35",63,63,0
Entubadora,GT32654,"2018-06-12 21:46:35","2018-06-12 22:12:26",191,191,0
Entubadora,SW27168,"2018-06-12 22:12:26","2018-06-12 22:20:59",100.46,100.46,0
Entubadora,SW36342,"2018-06-12 22:20:59","2018-06-12 22:48:57",673.33,673.33,0
Entubadora,SW36348,"2018-06-12 22:48:57","2018-06-12 23:14:09",482.32,482.32,0
Entubadora,SW27168,"2018-06-12 23:14:09","2018-06-12 23:36:25",371.20,371.20,0
Entubadora,SW36347,"2018-06-12 23:36:25","2018-06-12 23:52:05",340.53,340.53,0
Entubadora,SW32760,"2018-06-12 23:52:05","2018-06-13 00:04:42",172.38,172.38,0
Entubadora,SW31948,"2018-06-13 00:04:42","2018-06-13 00:18:51",94.66,94.66,0
Entubadora,5910-2,"2018-06-13 00:18:51","2018-06-13 00:41:23",13,13,0
Entubadora,5910-1,"2018-06-13 00:41:23","2018-06-13 01:09:45",56,56,0
Entubadora,GT32503,"2018-06-13 01:09:45","2018-06-13 01:23:59",51,51,0
Entubadora,GT33387,"2018-06-13 01:23:59","2018-06-13 01:45:00",42,42,0
Entubadora,GT52290,"2018-06-13 01:45:00","2018-06-13 01:59:20",44,44,0
Entubadora,5910-2,"2018-06-13 01:59:20","2018-06-13 02:08:47",27,27,0
Entubadora,GT32436,"2018-06-13 02:08:47","2018-06-13 03:32:40",241,241,0
Entubadora,GT32651,"2018-06-13 03:32:40","2018-06-13 03:51:15",69,69,0
Entubadora,GT32654,"2018-06-13 03:51:15","2018-06-13 04:03:54",90,90,0
Entubadora,GT33509,"2018-06-13 04:03:54","2018-06-13 04:34:03",170,170,0
Entubadora,GT57445-2,"2018-06-13 04:34:03","2018-06-13 05:14:13",17,17,0
Entubadora,GT57445-3,"2018-06-13 05:14:13","2018-06-13 05:44:36",47,47,0
Entubadora,SW36526,"2018-06-13 05:44:36","2018-06-13 06:20:26",535.68,535.68,0
Entubadora,SW32237,"2018-06-13 06:20:26","2018-06-13 06:33:44",181.46,181.46,0
Entubadora,SW36346,"2018-06-13 06:33:44","2018-06-13 06:42:31",174.17,174.17,0
Entubadora,SW36342,"2018-06-13 06:42:31","2018-06-13 07:10:00",673.00,673.00,0
Entubadora,SW27168,"2018-06-13 07:10:00","2018-06-13 07:44:09",469.42,469.42,0
Entubadora,SW32237,"2018-06-13 07:44:09","2018-06-13 08:02:19",348.52,348.52,0
Entubadora,2CS962,"2018-06-13 08:02:19","2018-06-13 08:30:21",0,0,0
Entubadora,GT54814,"2018-06-13 08:30:21","2018-06-13 08:52:58",163,163,0
Entubadora,GT50676,"2018-06-13 08:52:58","2018-06-13 09:10:16",154,154,0
Entubadora,GT50223,"2018-06-13 09:10:16","2018-06-13 09:54:04",454,454,0
Entubadora,GT50200,"2018-06-13 09:54:04","2018-06-13 10:28:28",261,261,0
Entubadora,GT56791,"2018-06-13 10:28:28","2018-06-13 10:55:25",248,248,0
Entubadora,GT65717,"2018-06-13 10:55:25","2018-06-13 10:58:16",35,35,0
Entubadora,GT51117,"2018-06-13 10:58:16","2018-06-13 10:58:31",0,0,0
Entubadora,GT50783,"2018-06-13 10:58:31","2018-06-13 11:09:24",56,56,0
Entubadora,GT50328,"2018-06-13 11:09:24","2018-06-13 11:24:39",109,109,0
Entubadora,GT53704,"2018-06-13 11:24:39","2018-06-13 11:39:07",120,120,0
Entubadora,GT46763,"2018-06-13 11:39:07","2018-06-13 12:01:19",167,167,0
Entubadora,GT32220,"2018-06-13 12:01:19","2018-06-13 13:13:48",652,652,0
Entubadora,PX06914,"2018-06-13 13:13:48","2018-06-13 14:00:26",931.99,931.99,0
Entubadora,PX05081,"2018-06-13 14:00:26","2018-06-13 14:15:15",236.37,236.37,0
Entubadora,PX05060,"2018-06-13 14:15:15","2018-06-13 14:41:08",268.22,268.22,0
Entubadora,SW31871,"2018-06-13 14:41:08","2018-06-13 15:27:49",496.84,496.84,0
Entubadora,SW31909,"2018-06-13 15:27:49","2018-06-13 15:44:10",205.30,205.30,0
Entubadora,SW36348,"2018-06-13 15:44:10","2018-06-13 15:59:55",340.20,340.20,0
Entubadora,SW32760,"2018-06-13 15:59:55","2018-06-13 16:07:20",145.02,145.02,0
Entubadora,SW36344,"2018-06-13 16:07:20","2018-06-13 16:25:05",264.79,264.79,0
Entubadora,SW31966,"2018-06-13 16:25:05","2018-06-13 16:31:23",126.36,126.36,0
Entubadora,SW32237,"2018-06-13 16:31:23","2018-06-13 16:43:40",190.19,190.19,0
Entubadora,SW36342,"2018-06-13 16:43:40","2018-06-13 16:58:49",178.25,178.25,0
Entubadora,2CS962,"2018-06-13 16:58:49","2018-06-13 17:06:32",0,0,0
Entubadora,2CS960,"2018-06-13 17:06:32","2018-06-13 17:36:45",0,0,0
Entubadora,GT32436,"2018-06-13 17:36:45","2018-06-13 18:14:55",119,119,0
Entubadora,GT32503,"2018-06-13 18:14:55","2018-06-13 20:53:17",100,100,0
Entubadora,SW31891,"2018-06-13 20:53:17","2018-06-13 21:15:27",266.22,266.22,0
Entubadora,SW36348,"2018-06-13 21:15:27","2018-06-13 21:32:17",351.26,351.26,0
Entubadora,SW36342,"2018-06-13 21:32:17","2018-06-13 21:53:07",522.71,522.71,0
Entubadora,SW27168,"2018-06-13 21:53:07","2018-06-13 22:21:10",561.19,561.19,0
Entubadora,GT53491,"2018-06-13 22:21:10","2018-06-13 22:50:39",191,191,0
Entubadora,GT54814,"2018-06-13 22:50:39","2018-06-13 23:11:20",86,86,0
Entubadora,GT51588,"2018-06-13 23:11:20","2018-06-13 23:49:25",380,380,0
Entubadora,GT65717,"2018-06-13 23:49:25","2018-06-13 23:53:41",36,36,0
Entubadora,GT53634,"2018-06-13 23:53:41","2018-06-14 00:12:16",141,141,0
Entubadora,GT53614,"2018-06-14 00:12:16","2018-06-14 00:29:31",158,158,0
Entubadora,GT55271,"2018-06-14 00:29:31","2018-06-14 00:50:01",213,213,0
Entubadora,GT50223,"2018-06-14 00:50:01","2018-06-14 01:48:53",671,671,0
Entubadora,GT53704,"2018-06-14 01:48:53","2018-06-14 02:02:27",111,111,0
Entubadora,GT46734,"2018-06-14 02:02:27","2018-06-14 02:28:28",267,267,0
Entubadora,GT51746,"2018-06-14 02:28:28","2018-06-14 03:46:21",291,291,0
Entubadora,SW36342,"2018-06-14 03:46:21","2018-06-14 04:06:16",426.82,426.82,0
Entubadora,SW27168,"2018-06-14 04:06:16","2018-06-14 04:24:47",350.27,350.27,0
Entubadora,2CS962,"2018-06-14 04:24:47","2018-06-14 04:33:44",0,0,0
Entubadora,2CS960,"2018-06-14 04:33:44","2018-06-14 04:50:22",0,0,0
Entubadora,GT52930,"2018-06-14 04:50:22","2018-06-14 05:27:13",292,292,0
Entubadora,GT32220,"2018-06-14 05:27:13","2018-06-14 06:26:15",301,301,0
Entubadora,GT52290,"2018-06-14 06:26:15","2018-06-14 07:06:00",35,35,0
Entubadora,GT32503,"2018-06-14 07:06:00","2018-06-14 07:21:39",48,48,0
Entubadora,GT33387,"2018-06-14 07:21:39","2018-06-14 07:35:14",48,48,0
Entubadora,5910-1,"2018-06-14 07:35:14","2018-06-14 07:59:25",52,52,0
Entubadora,5910-2,"2018-06-14 07:59:25","2018-06-14 08:31:34",110,110,0
Entubadora,GT32608,"2018-06-14 08:31:34","2018-06-14 09:02:53",153,153,0
Entubadora,GT32627,"2018-06-14 09:02:53","2018-06-14 09:12:11",84,84,0
Entubadora,GT33382,"2018-06-14 09:12:11","2018-06-14 09:40:08",187,187,0
Entubadora,GT32436,"2018-06-14 09:40:08","2018-06-14 10:06:30",184,184,0
Entubadora,PX06914,"2018-06-14 10:06:30","2018-06-14 11:16:45",1117.64,1117.64,0
Entubadora,PX05081,"2018-06-14 11:23:55","2018-06-14 11:38:11",302.56,302.56,0
Entubadora,PX05060,"2018-06-14 11:38:11","2018-06-14 12:10:59",195.72,195.72,0
Entubadora,2CS962,"2018-06-14 12:10:59","2018-06-14 12:49:59",0,0,0
Entubadora,SW32760,"2018-06-14 12:49:59","2018-06-14 12:57:46",125.01,125.01,0
Entubadora,SW36526,"2018-06-14 12:57:46","2018-06-14 13:23:23",329.03,329.03,0
Entubadora,SW36343,"2018-06-14 13:23:23","2018-06-14 13:35:07",243.09,243.09,0
Entubadora,SW36344,"2018-06-14 13:35:07","2018-06-14 13:49:10",231.56,231.56,0
Entubadora,SW36346,"2018-06-14 13:49:10","2018-06-14 14:03:10",267.69,267.69,0
Entubadora,SW36342,"2018-06-14 14:03:10","2018-06-14 14:13:07",235.47,235.47,0
Entubadora,SW27168,"2018-06-14 14:13:07","2018-06-14 14:29:06",257.18,257.18,0
Entubadora,GT53491,"2018-06-14 14:29:06","2018-06-14 15:22:31",166,166,0
Entubadora,GT50783,"2018-06-14 15:22:31","2018-06-14 15:42:05",118,118,0
Entubadora,GT65717,"2018-06-14 15:42:05","2018-06-14 15:50:58",69,69,0
Entubadora,GT50328,"2018-06-14 15:50:58","2018-06-14 16:24:52",128,128,0
Entubadora,GT56791,"2018-06-14 16:24:52","2018-06-14 16:32:29",46,46,0
Entubadora,GT50223,"2018-06-14 16:32:29","2018-06-14 16:55:05",237,237,0
Entubadora,GT46763,"2018-06-14 16:55:05","2018-06-14 17:24:13",200,200,0
Entubadora,SW36347,"2018-06-14 17:24:13","2018-06-14 17:40:17",338.45,338.45,0
Entubadora,SW32760,"2018-06-14 17:40:17","2018-06-14 17:49:29",122.58,122.58,0
Entubadora,SW31909,"2018-06-14 17:49:29","2018-06-14 18:03:59",318.92,318.92,0
Entubadora,SW36342,"2018-06-14 18:03:59","2018-06-14 21:12:12",627.90,627.90,0
Entubadora,SW36346,"2018-06-14 21:12:12","2018-06-14 21:28:53",381.30,381.30,0
Entubadora,SW36343,"2018-06-14 21:28:53","2018-06-14 21:41:36",203.67,203.67,0
Entubadora,SW27168,"2018-06-14 21:41:36","2018-06-14 22:11:04",457.09,457.09,0
Entubadora,GT32436,"2018-06-14 22:11:04","2018-06-14 22:38:28",63,63,0
Entubadora,GT32460,"2018-06-14 22:38:28","2018-06-14 23:04:46",175,175,0
Entubadora,GT33382,"2018-06-14 23:04:46","2018-06-14 23:58:17",282,282,0
Entubadora,SW36348,"2018-06-14 23:58:17","2018-06-15 00:22:28",531.37,531.37,0
